,_id,name,category_code,number_of_employees,founded_year,total_money_raised,geoDescription,latitude,longitude,city,country,number of offices near,money by offices,employee by offices,Rank_employee,Rank_money,Rank_offices,ranking_total
0,5dd655028accc5aeaf32f7f6,Groupon,tech,10000.0,2008,114999999999,"{'type': 'Point', 'coordinates': [-87.643622, 41.8965162]}",41.8965162,-87.643622,Chicago,USA,9,12777777777.666666,1126.6666666666667,322.5,328.0,151.0,516.3000000000001
1,5dd655028accc5aeaf32f6fb,Zynga,tech,115.0,2007,860000000,"{'type': 'Point', 'coordinates': [-122.404234, 37.765158]}",37.765158,-122.404234,San Francisco,USA,81,10617283.950617284,52.148148148148145,221.0,315.0,322.0,513.4000000000001
2,5dd655028accc5aeaf32f6d3,Ooyala,tech,300.0,2007,122000000,"{'type': 'Point', 'coordinates': [-122.084171, 37.386665]}",37.386665,-122.084171,Mountain View,USA,18,6777777.777777778,54.05555555555556,278.5,304.0,215.0,496.3
3,5dd655028accc5aeaf32f8dd,Sunrun,tech,180.0,2007,337000000,"{'type': 'Point', 'coordinates': [-122.4041075, 37.7871306]}",37.7871306,-122.4041075,San Francisco,USA,80,4212500.0,52.575,251.0,285.0,292.0,495.40000000000003
4,5dd655028accc5aeaf32f8b6,HootSuite,social,370.0,2008,190000000,"{'type': 'Point', 'coordinates': [-123.0952381, 49.2851733]}",49.2851733,-123.0952381,Vancouver,CAN,6,31666666.666666668,78.5,307.5,324.0,128.0,494.9
5,5dd655028accc5aeaf32f72d,eSolar,tech,140.0,2007,192000000,"{'type': 'Point', 'coordinates': [-118.153136, 34.146436]}",34.146436,-118.153136,Pasadena,USA,4,48000000.0,128.25,317.5,326.0,88.5,486.7
6,5dd655028accc5aeaf32f71e,ShareThis,social,80.0,2007,82900000,"{'type': 'Point', 'coordinates': [-122.0872274, 37.4203945]}",37.4203945,-122.0872274,Palo Alto,USA,17,4876470.588235294,56.588235294117645,288.5,289.0,205.5,486.5
7,5dd655028accc5aeaf32f6c9,Dropbox,tech,350.0,2007,257000000,"{'type': 'Point', 'coordinates': [-122.4084994, 37.7909427]}",37.7909427,-122.4084994,San Francisco,USA,80,3212500.0,52.575,251.0,272.0,292.0,485.00000000000006
8,5dd655028accc5aeaf32f6dc,OpenX,tech,305.0,2008,75500000,"{'type': 'Point', 'coordinates': [-118.1327468, 34.1494713]}",34.1494713,-118.1327468,Pasadena,USA,4,18875000.0,128.25,317.5,322.0,88.5,483.5
9,5dd655028accc5aeaf32f783,Zendesk,tech,400.0,2007,85500000,"{'type': 'Point', 'coordinates': [12.568116, 55.676294]}",55.676294,12.568116,San Francisco,USA,3,28500000.0,169.33333333333334,320.5,323.0,64.5,476.50000000000006
10,5dd655028accc5aeaf32f84a,Klout,social,79.0,2008,40000000,"{'type': 'Point', 'coordinates': [-118.2474287, 34.0497638]}",34.0497638,-118.2474287,San Francisco,USA,5,8000000.0,89.4,311.5,307.0,106.5,475.1
11,5dd655028accc5aeaf32f6ce,Ustream,tech,250.0,2007,60100000,"{'type': 'Point', 'coordinates': [-122.07948, 37.392936]}",37.392936,-122.07948,San Francisco,USA,18,3338888.888888889,54.05555555555556,278.5,274.0,215.0,472.3
12,5dd655028accc5aeaf32f725,Perfect Market,tech,60.0,2007,30600000,"{'type': 'Point', 'coordinates': [-118.153136, 34.146436]}",34.146436,-118.153136,Pasadena,USA,4,7650000.0,128.25,317.5,306.0,88.5,470.7
13,5dd655028accc5aeaf32f7fd,ResearchGate,social,74.0,2008,35000000,"{'type': 'Point', 'coordinates': [13.3842605, 52.5308516]}",52.5308516,13.3842605,Berlin,DEU,7,5000000.0,62.857142857142854,299.5,291.0,141.0,468.9
14,5dd655028accc5aeaf32f720,Magento,tech,275.0,2010,22500000,"{'type': 'Point', 'coordinates': [-118.243425, 34.052187]}",34.052187,-118.243425,Los Angeles,USA,5,4500000.0,89.4,311.5,287.0,106.5,459.1
15,5dd655028accc5aeaf32f727,Glassdoor,tech,180.0,2007,91500000,"{'type': 'Point', 'coordinates': [-122.500111, 37.868002]}",37.868002,-122.500111,Sausalito,USA,2,45750000.0,96.0,315.0,325.0,23.5,458.4
16,5dd655028accc5aeaf32f814,Trustpilot,tech,100.0,2007,18400000,"{'type': 'Point', 'coordinates': [12.5605372, 55.6739617]}",55.6739617,12.5605372,Copenhagen V,DNK,3,6133333.333333333,169.33333333333334,320.5,299.0,64.5,457.3
17,5dd655028accc5aeaf32f7af,Yammer,enterprise,400.0,2008,142000000,"{'type': 'Point', 'coordinates': [-122.4179223, 37.776246]}",37.776246,-122.4179223,San Francisco,USA,80,1775000.0,52.575,251.0,234.5,292.0,455.00000000000006
18,5dd655028accc5aeaf32f7da,Yammer,enterprise,400.0,2008,142000000,"{'type': 'Point', 'coordinates': [-122.4179223, 37.776246]}",37.776246,-122.4179223,San Francisco,USA,80,1775000.0,52.575,251.0,234.5,292.0,455.00000000000006
19,5dd655028accc5aeaf32f7bf,Inadco,tech,30.0,2008,17000000,"{'type': 'Point', 'coordinates': [-87.626718, 41.889832]}",41.889832,-87.626718,Palo Alto,USA,7,2428571.4285714286,1446.0,325.0,254.5,141.0,455.0
20,5dd655028accc5aeaf32f7ea,Inadco,tech,30.0,2008,17000000,"{'type': 'Point', 'coordinates': [-87.626718, 41.889832]}",41.889832,-87.626718,Palo Alto,USA,7,2428571.4285714286,1446.0,325.0,254.5,141.0,455.0
21,5dd655028accc5aeaf32f904,Tiny Speck,tech,45.0,2009,17200000,"{'type': 'Point', 'coordinates': [-123.109217, 49.2824551]}",49.2824551,-123.109217,Vancouver,CAN,6,2866666.6666666665,78.5,307.5,268.0,128.0,450.09999999999997
22,5dd655028accc5aeaf32f852,Kaazing,enterprise,50.0,2007,37000000,"{'type': 'Point', 'coordinates': [-122.0797269, 37.3941256]}",37.3941256,-122.0797269,Mountain View,USA,18,2055555.5555555555,54.05555555555556,278.5,243.0,215.0,447.5
23,5dd655028accc5aeaf32f8b2,HyTrust,security,55.0,2008,34500000,"{'type': 'Point', 'coordinates': [-122.099454, 37.393836]}",37.393836,-122.099454,Mountain View,USA,18,1916666.6666666667,54.05555555555556,278.5,240.0,215.0,445.1
24,5dd655028accc5aeaf32f8b1,Brandsclub,tech,140.0,2009,17000000,"{'type': 'Point', 'coordinates': [-46.6388182, -23.5489433]}",-23.5489433,-46.6388182,Sao Paulo,BRA,2,8500000.0,95.0,314.0,308.0,23.5,444.2
25,5dd655028accc5aeaf32f857,Vocalocity,tech,175.0,2007,17100000,"{'type': 'Point', 'coordinates': [-84.3675617, 33.7812614]}",33.7812614,-84.3675617,Atlanta,USA,3,5700000.0,62.333333333333336,298.0,296.0,64.5,441.40000000000003
26,5dd655028accc5aeaf32f88c,Gridstore,tech,31.0,2009,25000000,"{'type': 'Point', 'coordinates': [-122.0884286, 37.4189073]}",37.4189073,-122.0884286,Mountain View,USA,18,1388888.888888889,58.44444444444444,292.0,223.0,215.0,439.6
27,5dd655028accc5aeaf32f837,Twilio,enterprise,100.0,2007,104000000,"{'type': 'Point', 'coordinates': [-122.4006831, 37.7898499]}",37.7898499,-122.4006831,San Francisco,USA,80,1300000.0,52.575,251.0,214.0,292.0,438.6
28,5dd655028accc5aeaf32f71a,Zuora,tech,250.0,2007,128000000,"{'type': 'Point', 'coordinates': [-122.2709868, 37.5596277]}",37.5596277,-122.2709868,Foster City,USA,9,14222222.222222222,49.0,200.5,320.0,151.0,436.70000000000005
29,5dd655028accc5aeaf32f738,GitHub,tech,106.0,2008,100000000,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,San Francisco,USA,80,1250000.0,52.575,251.0,211.0,292.0,436.2
30,5dd655028accc5aeaf32f704,GumGum,tech,55.0,2007,10800000,"{'type': 'Point', 'coordinates': [-118.243425, 34.052187]}",34.052187,-118.243425,Santa Monica,USA,5,2160000.0,89.4,311.5,248.0,106.5,427.90000000000003
31,5dd655028accc5aeaf32f78e,Prezi,tech,110.0,2009,14300000,"{'type': 'Point', 'coordinates': [19.059078, 47.490346]}",47.490346,19.059078,Budapest,HUN,2,7150000.0,56.0,287.0,305.0,23.5,425.59999999999997
32,5dd655028accc5aeaf32f74c,Knewton,education,145.0,2008,105000000,"{'type': 'Point', 'coordinates': [-74.0078134, 40.7310476]}",40.7310476,-74.0078134,New York,USA,42,2500000.0,50.0,206.0,258.0,237.0,424.8
33,5dd655028accc5aeaf32f906,Jelli,enterprise,12.0,2008,16600000,"{'type': 'Point', 'coordinates': [-122.321836, 37.55909]}",37.55909,-122.321836,San Mateo,USA,13,1276923.076923077,59.53846153846154,295.0,213.0,188.0,422.59999999999997
34,5dd655028accc5aeaf32f7ff,Cloudera,enterprise,230.0,2008,141000000,"{'type': 'Point', 'coordinates': [-122.3497546, 37.5783417]}",37.5783417,-122.3497546,Palo Alto,USA,9,15666666.666666666,44.666666666666664,174.0,321.0,151.0,421.6
35,5dd655028accc5aeaf32f6e3,Polyvore,tech,73.0,2007,22100000,"{'type': 'Point', 'coordinates': [-122.083487, 37.386175]}",37.386175,-122.083487,Mountain View,USA,18,1227777.7777777778,54.05555555555556,278.5,210.0,215.0,421.1
36,5dd655028accc5aeaf32f7a4,Lyft,tech,180.0,2007,82500000,"{'type': 'Point', 'coordinates': [-122.4007846, 37.7899027]}",37.7899027,-122.4007846,San Francisco,USA,80,1031250.0,52.575,251.0,190.5,292.0,419.8
37,5dd655028accc5aeaf32f7dd,Lyft,tech,180.0,2007,82500000,"{'type': 'Point', 'coordinates': [-122.4007846, 37.7899027]}",37.7899027,-122.4007846,San Francisco,USA,80,1031250.0,52.575,251.0,190.5,292.0,419.8
38,5dd655028accc5aeaf32f722,babbel,education,205.0,2007,10000000,"{'type': 'Point', 'coordinates': [13.38861, 52.4897]}",52.4897,13.38861,Berlin,DEU,6,1666666.6666666667,72.5,304.5,232.0,128.0,419.5
39,5dd655028accc5aeaf32f86e,Fortumo,tech,45.0,2007,10000000,"{'type': 'Point', 'coordinates': [26.7212208, 58.3754107]}",58.3754107,26.7212208,Tartu,EST,2,5000000.0,57.5,290.5,291.0,23.5,416.5
40,5dd655028accc5aeaf32f746,SocialVibe,tech,80.0,2007,43900000,"{'type': 'Point', 'coordinates': [-118.3826743, 34.0815238]}",34.0815238,-118.3826743,Los Angeles,USA,5,8780000.0,47.4,192.0,309.0,106.5,405.0
41,5dd655028accc5aeaf32f72a,Bonobos,tech,150.0,2007,74700000,"{'type': 'Point', 'coordinates': [-73.9954585, 40.7384997]}",40.7384997,-73.9954585,New York,USA,45,1660000.0,47.51111111111111,196.0,231.0,251.5,403.0
42,5dd655028accc5aeaf32f782,Minted,tech,115.0,2007,52700000,"{'type': 'Point', 'coordinates': [-122.403175, 37.797435]}",37.797435,-122.403175,San Francisco,USA,80,658750.0,52.575,251.0,169.0,292.0,402.6
43,5dd655028accc5aeaf32f800,Vuclip,tech,100.0,2008,27000000,"{'type': 'Point', 'coordinates': [-121.918642, 37.406027]}",37.406027,-121.918642,Milpitas,USA,3,9000000.0,51.666666666666664,213.5,310.0,64.5,401.90000000000003
44,5dd655028accc5aeaf32f8e9,Moviepilot,tech,43.0,2007,7000000,"{'type': 'Point', 'coordinates': [13.398504, 52.4947266]}",52.4947266,13.398504,Berlin,DEU,6,1166666.6666666667,72.5,304.5,207.0,128.0,399.5
45,5dd655028accc5aeaf32f8a5,Ranker,tech,12.0,2008,5100000,"{'type': 'Point', 'coordinates': [-118.325739, 34.1012181]}",34.1012181,-118.325739,Los Angeles,USA,2,2550000.0,67.5,301.0,261.0,23.5,398.79999999999995
46,5dd655028accc5aeaf32f792,Ocarina Networks,tech,50.0,2007,20000000,"{'type': 'Point', 'coordinates': [-121.920558, 37.371056]}",37.371056,-121.920558,San Jose,USA,3,6666666.666666667,51.666666666666664,213.5,302.5,64.5,395.90000000000003
47,5dd655028accc5aeaf32f88e,Simulmedia,tech,35.0,2009,57300000,"{'type': 'Point', 'coordinates': [-73.994797, 40.727216]}",40.727216,-73.994797,New York,USA,42,1364285.7142857143,50.0,206.0,221.0,237.0,395.2
48,5dd655028accc5aeaf32f8f6,Omni-ID,tech,22.0,2007,23000000,"{'type': 'Point', 'coordinates': [-122.270487, 37.561111]}",37.561111,-122.270487,Foster City,USA,9,2555555.5555555555,49.0,200.5,262.0,151.0,390.30000000000007
49,5dd655028accc5aeaf32f898,SCVNGR,tech,60.0,2008,40800000,"{'type': 'Point', 'coordinates': [-71.0680027, 42.3406534]}",42.3406534,-71.0680027,Boston,USA,9,4533333.333333333,41.55555555555556,164.0,288.0,151.0,389.20000000000005
50,5dd655028accc5aeaf32f745,Sometrics,tech,35.0,2007,5550000,"{'type': 'Point', 'coordinates': [-118.251343, 34.048857]}",34.048857,-118.251343,El Segundo,USA,5,1110000.0,89.4,311.5,198.0,106.5,387.90000000000003
51,5dd655028accc5aeaf32f789,ngmoco,tech,150.0,2008,44800000,"{'type': 'Point', 'coordinates': [-122.4015807, 37.7705096]}",37.7705096,-122.4015807,San Francisco,USA,81,553086.4197530864,52.148148148148145,221.0,152.0,322.0,383.0
52,5dd655028accc5aeaf32f6e5,Whiskey Media,tech,12.0,2007,4000000,"{'type': 'Point', 'coordinates': [-122.495222, 37.856331]}",37.856331,-122.495222,San Francisco,USA,3,1333333.3333333333,72.33333333333333,303.0,217.0,64.5,381.2
53,5dd655028accc5aeaf32f6d9,hulu,tech,153.0,2007,100000000,"{'type': 'Point', 'coordinates': [-118.456806, 34.031276]}",34.031276,-118.456806,Los Angeles,USA,15,6666666.666666667,27.0,102.0,302.5,192.5,380.2
54,5dd655028accc5aeaf32f740,Fixya,tech,30.0,2013,8000000,"{'type': 'Point', 'coordinates': [-122.323895, 37.566879]}",37.566879,-122.323895,San Mateo,USA,13,615384.6153846154,59.53846153846154,295.0,159.0,188.0,379.4
55,5dd655028accc5aeaf32f717,Jivox,tech,60.0,2007,25600000,"{'type': 'Point', 'coordinates': [-122.288006, 37.555962]}",37.555962,-122.288006,Redwood City,USA,10,2560000.0,44.4,171.5,263.0,161.0,377.70000000000005
56,5dd655028accc5aeaf32f70b,Bleacher Report,sports,22.0,2007,40500000,"{'type': 'Point', 'coordinates': [-122.395792, 37.776467]}",37.776467,-122.395792,San Francisco,USA,81,500000.0,52.148148148148145,221.0,144.0,322.0,376.6
57,5dd655028accc5aeaf32f8d6,Topsy Labs,tech,45.0,2007,35200000,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,San Francisco,USA,80,440000.0,52.575,251.0,136.0,292.0,376.2
58,5dd655028accc5aeaf32f731,Mojiva,tech,105.0,2008,45800000,"{'type': 'Point', 'coordinates': [-73.998662, 40.7185614]}",40.7185614,-73.998662,New York,USA,42,1090476.1904761905,50.0,206.0,197.0,237.0,376.00000000000006
59,5dd655028accc5aeaf32f70f,99designs,tech,100.0,2008,35000000,"{'type': 'Point', 'coordinates': [-122.4005983, 37.7955307]}",37.7955307,-122.4005983,San Francisco,USA,80,437500.0,52.575,251.0,134.0,292.0,374.6
60,5dd655028accc5aeaf32f7fb,Sailthru,public_relations,85.0,2008,48000000,"{'type': 'Point', 'coordinates': [-74.008159, 40.738143]}",40.738143,-74.008159,New York,USA,45,1066666.6666666667,47.51111111111111,196.0,192.0,251.5,371.80000000000007
61,5dd655028accc5aeaf32f771,Lat49,tech,24.0,2007,3800000,"{'type': 'Point', 'coordinates': [-123.120893, 49.275332]}",49.275332,-123.120893,"Vancouver, BC",CAN,6,633333.3333333334,78.5,307.5,164.0,128.0,366.90000000000003
62,5dd655028accc5aeaf32f8b0,betaworks,social,10.0,2007,41800000,"{'type': 'Point', 'coordinates': [-74.00721, 40.74034]}",40.74034,-74.00721,New York,USA,45,928888.8888888889,47.51111111111111,196.0,185.0,251.5,366.20000000000005
63,5dd655028accc5aeaf32f8d5,Vaultive,security,25.0,2009,11000000,"{'type': 'Point', 'coordinates': [-74.011114, 40.707954]}",40.707954,-74.011114,New York,USA,26,423076.92307692306,54.92307692307692,285.0,130.0,228.0,366.2
64,5dd655028accc5aeaf32f748,Bizo,tech,66.0,2008,28500000,"{'type': 'Point', 'coordinates': [-122.4011706, 37.7911186]}",37.7911186,-122.4011706,San Francisco,USA,80,356250.0,52.575,251.0,122.0,292.0,365.0
65,5dd655028accc5aeaf32f759,Yield Software,tech,13.0,2007,6000000,"{'type': 'Point', 'coordinates': [-122.302654, 37.558245]}",37.558245,-122.302654,San Mateo,USA,13,461538.46153846156,59.53846153846154,295.0,139.0,188.0,363.4
66,5dd655028accc5aeaf32f863,Change Healthcare,health,70.0,2007,30800000,"{'type': 'Point', 'coordinates': [-86.782056, 36.158887]}",36.158887,-86.782056,Brentwood,USA,3,10266666.666666666,35.333333333333336,143.0,314.0,64.5,362.8
67,5dd655028accc5aeaf32f764,New Relic,tech,63.0,2008,175000000,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}",37.269175,-119.306607,San Francisco,USA,3,58333333.333333336,30.666666666666668,121.5,327.0,64.5,360.3
68,5dd655028accc5aeaf32f821,ZeroTurnaround,tech,70.0,2007,2700000,"{'type': 'Point', 'coordinates': [26.731054, 58.3820542]}",58.3820542,26.731054,Tartu,USA,2,1350000.0,57.5,290.5,219.5,23.5,359.29999999999995
69,5dd655028accc5aeaf32f74f,Modern Feed,tech,123.0,2007,3000000,"{'type': 'Point', 'coordinates': [-118.343791, 34.085749]}",34.085749,-118.343791,Los Angeles,USA,3,1000000.0,71.66666666666667,302.0,187.5,64.5,357.0
70,5dd655028accc5aeaf32f8b8,Basho Technologies,tech,110.0,2007,29900000,"{'type': 'Point', 'coordinates': [-71.092285, 42.365867]}",42.365867,-71.092285,Cambridge,USA,12,2491666.6666666665,32.833333333333336,131.5,256.0,183.0,356.9
71,5dd655028accc5aeaf32f6dd,Scribd,news,50.0,2007,25800000,"{'type': 'Point', 'coordinates': [-122.404052, 37.789634]}",37.789634,-122.404052,San Francisco,USA,80,322500.0,52.575,251.0,111.0,292.0,356.20000000000005
72,5dd655028accc5aeaf32f778,plista,tech,100.0,2008,3800000,"{'type': 'Point', 'coordinates': [13.4124563, 52.5283614]}",52.5283614,13.4124563,Berlin,DEU,7,542857.1428571428,62.857142857142854,299.5,149.0,141.0,355.29999999999995
73,5dd655028accc5aeaf32f711,Innovid,tech,40.0,2007,27600000,"{'type': 'Point', 'coordinates': [-73.99873, 40.722655]}",40.722655,-73.99873,New York,USA,42,657142.8571428572,50.0,206.0,168.0,237.0,352.8
74,5dd655028accc5aeaf32f6cd,Cloudant,enterprise,70.0,2008,18300000,"{'type': 'Point', 'coordinates': [-71.05781, 42.35892]}",42.35892,-71.05781,Boston,USA,9,2033333.3333333333,41.55555555555556,164.0,242.0,151.0,352.4
75,5dd655028accc5aeaf32f767,NewsCred,tech,70.0,2008,21800000,"{'type': 'Point', 'coordinates': [6.124424, 46.223157]}",46.223157,6.124424,New York,USA,2,10900000.0,37.5,146.5,317.0,23.5,350.9
76,5dd655028accc5aeaf32f6cf,Yola,tech,70.0,2007,25000000,"{'type': 'Point', 'coordinates': [-122.3954751, 37.7911148]}",37.7911148,-122.3954751,San Francisco,USA,80,312500.0,52.575,251.0,104.0,292.0,350.6
77,5dd655028accc5aeaf32f794,Conductor,tech,55.0,2007,33600000,"{'type': 'Point', 'coordinates': [-73.982596, 40.746332]}",40.746332,-73.982596,New York,USA,46,730434.7826086957,46.23913043478261,180.0,171.0,261.0,349.20000000000005
78,5dd655028accc5aeaf32f6cb,TokBox,tech,55.0,2007,26000000,"{'type': 'Point', 'coordinates': [-122.39071, 37.779507]}",37.779507,-122.39071,San Francisco,USA,81,320987.65432098764,52.148148148148145,221.0,109.0,322.0,348.6
79,5dd655028accc5aeaf32f867,WordStream,tech,90.0,2007,16300000,"{'type': 'Point', 'coordinates': [-71.056605, 42.354257]}",42.354257,-71.056605,Boston,USA,9,1811111.111111111,41.55555555555556,164.0,236.0,151.0,347.6
80,5dd655028accc5aeaf32f7ac,StudioNow,tech,18.0,2007,15300000,"{'type': 'Point', 'coordinates': [-86.796377, 36.13996]}",36.13996,-86.796377,Nashville,USA,3,5100000.0,35.333333333333336,143.0,294.5,64.5,347.20000000000005
81,5dd655028accc5aeaf32f7d5,StudioNow,tech,18.0,2007,15300000,"{'type': 'Point', 'coordinates': [-86.796377, 36.13996]}",36.13996,-86.796377,Nashville,USA,3,5100000.0,35.333333333333336,143.0,294.5,64.5,347.20000000000005
82,5dd655028accc5aeaf32f7f3,Smule,music,55.0,2008,25500000,"{'type': 'Point', 'coordinates': [-122.391236, 37.779624]}",37.779624,-122.391236,San Francisco,USA,81,314814.81481481483,52.148148148148145,221.0,106.0,322.0,346.20000000000005
83,5dd655028accc5aeaf32f70e,crowdSPRING,tech,14.0,2007,3000000,"{'type': 'Point', 'coordinates': [-87.657354, 41.88583]}",41.88583,-87.657354,Chicago,USA,9,333333.3333333333,1126.6666666666667,322.5,115.0,151.0,345.9
84,5dd655028accc5aeaf32f788,Huddler,tech,52.0,2007,22800000,"{'type': 'Point', 'coordinates': [-122.4013624, 37.7893215]}",37.7893215,-122.4013624,San Francisco,USA,80,285000.0,52.575,251.0,96.0,292.0,344.20000000000005
85,5dd655028accc5aeaf32f6de,Mahalo,tech,40.0,2007,21000000,"{'type': 'Point', 'coordinates': [-118.487267, 34.017606]}",34.017606,-118.487267,Culver City,USA,11,1909090.9090909092,35.09090909090909,139.0,239.0,173.0,343.8
86,5dd655028accc5aeaf32f78b,Medialets,tech,60.0,2008,28400000,"{'type': 'Point', 'coordinates': [-73.986951, 40.756054]}",40.756054,-73.986951,New York,USA,45,631111.1111111111,46.71111111111111,187.0,163.0,251.5,343.20000000000005
87,5dd655028accc5aeaf32f8e2,Gravity,tech,12.0,2009,20600000,"{'type': 'Point', 'coordinates': [-118.489681, 34.007967]}",34.007967,-118.489681,Santa Monica,USA,11,1872727.2727272727,35.09090909090909,139.0,237.0,173.0,342.2
88,5dd655028accc5aeaf32f7e4,Spectrum Bridge,tech,32.0,2007,23300000,"{'type': 'Point', 'coordinates': [-81.334464, 28.757202]}",28.757202,-81.334464,Lake Mary,USA,2,11650000.0,32.0,129.5,318.5,23.5,341.9
89,5dd655028accc5aeaf32f7ba,Spectrum Bridge,tech,32.0,2007,23300000,"{'type': 'Point', 'coordinates': [-81.334464, 28.757202]}",28.757202,-81.334464,Lake Mary,USA,2,11650000.0,32.0,129.5,318.5,23.5,341.9
90,5dd655028accc5aeaf32f7b0,Where I've Been,travel,9.0,2007,1750000,"{'type': 'Point', 'coordinates': [-87.686634, 41.916619]}",41.916619,-87.686634,Chicago,USA,4,437500.0,2508.0,327.5,134.0,88.5,339.09999999999997
91,5dd655028accc5aeaf32f7d9,Where I've Been,travel,9.0,2007,1750000,"{'type': 'Point', 'coordinates': [-87.686634, 41.916619]}",41.916619,-87.686634,Chicago,USA,4,437500.0,2508.0,327.5,134.0,88.5,339.09999999999997
92,5dd655028accc5aeaf32f747,Transpera,tech,20.0,2007,19500000,"{'type': 'Point', 'coordinates': [-122.405081, 37.785792]}",37.785792,-122.405081,San Francisco,USA,80,243750.0,52.575,251.0,89.5,292.0,339.0
93,5dd655028accc5aeaf32f8c8,CubeTree,enterprise,12.0,2008,11500000,"{'type': 'Point', 'coordinates': [-122.232217, 37.487259]}",37.487259,-122.232217,Redwood City,USA,2,5750000.0,38.5,151.5,297.0,23.5,337.9
94,5dd655028accc5aeaf32f85a,Skout,social,100.0,2007,22000000,"{'type': 'Point', 'coordinates': [-122.3912492, 37.7800539]}",37.7800539,-122.3912492,San Francisco,USA,81,271604.93827160494,52.148148148148145,221.0,94.0,322.0,336.6
95,5dd655028accc5aeaf32f81f,iChange,health,8.0,2008,1830000,"{'type': 'Point', 'coordinates': [-118.149767, 34.144926]}",34.144926,-118.149767,Pasadena,USA,4,457500.0,128.25,317.5,138.0,88.5,336.29999999999995
96,5dd655028accc5aeaf32f743,Stitcher,tech,17.0,2008,18700000,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,San Francisco,USA,80,233750.0,52.575,251.0,86.0,292.0,336.2
97,5dd655028accc5aeaf32f797,Integrate,tech,120.0,2010,34800000,"{'type': 'Point', 'coordinates': [-74.0353787, 40.7481039]}",40.7481039,-74.0353787,Scottsdale,USA,39,892307.6923076923,41.41025641025641,160.5,182.5,232.5,335.3
98,5dd655028accc5aeaf32f7c5,Integrate,tech,120.0,2010,34800000,"{'type': 'Point', 'coordinates': [-74.0353787, 40.7481039]}",40.7481039,-74.0353787,Scottsdale,USA,39,892307.6923076923,41.41025641025641,160.5,182.5,232.5,335.3
99,5dd655028accc5aeaf32f716,Next New Networks,tech,121.0,2007,27100000,"{'type': 'Point', 'coordinates': [-73.983626, 40.743808]}",40.743808,-73.983626,New York,USA,47,576595.7446808511,45.680851063829785,178.0,153.0,264.0,334.8
100,5dd655028accc5aeaf32f88b,Jama Software,tech,103.0,2007,13000000,"{'type': 'Point', 'coordinates': [-122.68038, 45.5309644]}",45.5309644,-122.68038,Portland,USA,4,3250000.0,34.0,134.5,273.0,88.5,334.5
101,5dd655028accc5aeaf32f719,Skydeck,tech,9.0,2012,4000000,"{'type': 'Point', 'coordinates': [-122.3254705, 37.5645375]}",37.5645375,-122.3254705,Palo Alto,USA,13,307692.3076923077,59.53846153846154,295.0,102.0,188.0,333.8
102,5dd655028accc5aeaf32f8a6,Tongal,tech,8.0,2009,16000000,"{'type': 'Point', 'coordinates': [-118.489748, 34.007112]}",34.007112,-118.489748,Santa Monica,USA,11,1454545.4545454546,35.09090909090909,139.0,224.0,173.0,331.8
103,5dd655028accc5aeaf32f6c2,Seesmic,tech,13.0,2007,16000000,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,San Francisco,USA,80,200000.0,52.575,251.0,80.0,292.0,331.4
104,5dd655028accc5aeaf32f862,Talari Networks,enterprise,60.0,2009,45100000,"{'type': 'Point', 'coordinates': [-121.949417, 37.317735]}",37.317735,-121.949417,San Jose,USA,5,9020000.0,23.8,65.0,311.0,106.5,330.40000000000003
105,5dd655028accc5aeaf32f7e7,Inuvo,tech,50.0,2009,4200000,"{'type': 'Point', 'coordinates': [-82.702449, 27.913011]}",27.913011,-82.702449,Clearwater,USA,2,2100000.0,50.0,206.0,246.0,23.5,329.79999999999995
106,5dd655028accc5aeaf32f7c3,Inuvo,tech,50.0,2009,4200000,"{'type': 'Point', 'coordinates': [-82.702449, 27.913011]}",27.913011,-82.702449,Clearwater,USA,2,2100000.0,50.0,206.0,246.0,23.5,329.79999999999995
107,5dd655028accc5aeaf32f832,expressor software,tech,35.0,2007,29100000,"{'type': 'Point', 'coordinates': [-71.211568, 42.485102]}",42.485102,-71.211568,Burlington,USA,3,9700000.0,25.333333333333332,89.0,313.0,64.5,329.6
108,5dd655028accc5aeaf32f785,Kontagent,tech,80.0,2007,17500000,"{'type': 'Point', 'coordinates': [-122.4020593, 37.7797255]}",37.7797255,-122.4020593,San Francisco,USA,81,216049.38271604938,52.148148148148145,221.0,84.0,322.0,328.6
109,5dd655028accc5aeaf32f8d9,Hara,enterprise,60.0,2008,45000000,"{'type': 'Point', 'coordinates': [-122.169472, 37.48413]}",37.48413,-122.169472,San Mateo,USA,12,3750000.0,22.5,51.0,281.0,183.0,328.6
110,5dd655028accc5aeaf32f6cc,SodaHead,tech,25.0,2007,12700000,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}",37.269175,-119.306607,Encino,USA,3,4233333.333333333,30.666666666666668,121.5,286.0,64.5,327.5
111,5dd655028accc5aeaf32f749,Sonico,social,84.0,2007,6000000,"{'type': 'Point', 'coordinates': [-58.417309, -34.611781]}",-34.611781,-58.417309,Buenos Aires,ARG,2,3000000.0,44.0,170.0,270.0,23.5,327.4
